imdbId,Review
tt0903747,"'Breaking Bad' is one of the most popular rated shows on IMDb, is one of those rarities where every season has either been very positively received or near-universally acclaimed critically and where all of my friends have said nothing but great things about.Very few shows in recent memory had me so hooked from the very start that before the week was over the whole show had been watched, especially when for a lot of shows now airing watching one episode all the way through can be an endeavour. 'Breaking Bad' had that effect on me, and its reputation as one of the best, consistently brilliant and most addictive shows in many years (maybe even ever) is more than deserved in my eyes. Its weakest season is perhaps the first season, understandable as any show's first season is the one where things are still settling.Actually everything is established remarkably from the very start, but once the writing and characterisation becomes even meatier the show reaches even higher levels.Visually, 'Breaking Bad' is one of those shows that is both stylish and beautiful, with photography and editing that are cinematic quality and put a lot of films today to shame, where there are a lot of visually beautiful ones but also some painfully amateurish looking ones. The music always has the appropriate mood, never too intrusive, never too muted.The writing for 'Breaking Bad' is a fine example to all shows of how to have a lot of style but also to have a lot of substance. The dialogue throughout is thought-provoking and tense, while also have a darkly wicked sense of humour and heart-tugging pathos. The stories are texturally rich, intimate, tense and layered, with the pace of them consistently deliberate but taut. The direction couldn't be better.Can't say anything bad about the acting. Bryan Cranston is phenomenal as one of the most fascinating anti-heroes, or even of any kind of character, in either film or television. Aaron Paul has never been better and Anna Gunn is affecting. The characters are compelling in their realism.Overall, describing it as brilliant doesn't do 'Breaking Bad' justice. 10/10 Bethany Cox"
tt0903747,"If you are among the few who haven't seen it yet: believe the hype, it really is THAT good. Breaking Bad may not depict reality the way 'Generation Kill' or 'The Wire' did - but then it's not about that, either. From an artistic point of view - performances, writing, direction, camera, music - this show is every bit as good as the other two mentioned above, but unlike those, 'Breaking Bad' just wants to entertain and therefore enjoys a lot more creative freedom.The show plays like the daydream fantasy of any underachieving, struggling middle class family man who's had to bury all his dreams (I mean: who wouldn't want to be a meth-kingpin for a little while?), before it turns into a nightmare. One could almost say that 'Heisenberg' is Walter White's 'Tyler Durden'(for those who don't get the reference: watch 'Fight Club' - you won't regret it).For pure entertainment value, this is simply the best show I've ever seen. Every single one of the main characters has already reached the status of a screen icon - when does that ever happen?! Most fun I've ever had watching a TV-show and an instant classic."
tt0903747,"Breaking Bad feels like fever dream. A really REALLY good fever dream. The directing is absolutely perfect. The characters bounce off each other in this really well done way. I can really feel the true emotion and pure character coming from each one. I can feel the greed, lust, money hunger animals each of these characters are. There are no true heroes in this story (except hank I love u)."
tt0903747,Nothing compares. Nothing comes close.I may currently be on my 20th dose of this show and it's still as addictive and beautiful as the first time.
tt0903747,I was waiting to see how GOT ended. It should be the greatest but they failed miserably in the finale season especially the last 3 (mainly the finale) episode.Writers need to take notes and be more like breaking bad. They had they ending planned out from the begging. They didn't try and build a massive brand or following behind the show and extend their seasons to do so. They stuck with their plan and created the greatest show we may ever see.Thank you for existing.
tt0903747,"If there is any show deserves a 10/10, it's Breaking Bad, Simply the greatest."
tt0903747,"I usually don't comment on here but this show is the best I've seen in my life. And I've seen a lot of shows. The setting, character development and the actors... everything is pitch perfect. I'm on my fourth run through this show and I still love it. There's no other show out there I can watch this many times and still be excited. The dynamic between Walter and Jesse is awesome. I will watch this show once a year and I never get bored. Forget about the hyped shows you'll only watch once. This is the one and only you should watch right now If you haven't already. The only show that got me this excited in the last decade was Dark.Just look at the rating for breaking bad and you'll know what's up. Not many shows can hold up this rating for so long."
tt0903747,"Ok, so while it isn't quite the holy grail it's made out to be, 'Breaking Bad' is a solid series. I give it a concrete 7. It is well worth watching. It absolutely IS a good series. Just allow for a steady stream of implausible moments throughout the series where various story points just aren't remotely believable.
Enjoy the good (there is plenty), and look over the ludicrous (there is plenty). Enjoy the show."
tt0903747,"....you like the first few episodes. If you do, then great. If you don't, you will do what I did and waste a lot of time going through some tedious and mind numbing TV, constantly waiting for it to get better. It didn't for me. I didn't like any characters, the pace was painfully slow at times, episodes can be missed entirely and no one would care (fly!), and there was a lot of filler. I will say, the way it ended was excellent, but not enough for me to recommend sitting through series 1-4 to watch it"
tt0903747,"I probably haven't been hooked to a TV show like I am to Breaking Bad before. This beautiful piece of art is incredibly well written and directed, furthermore the actors are doing a tremendous job! I've read a few remarks about the pace of the show, saying it is too slow. I completely disagree, there are so many aspects which get their place in the series, every single one in its own way and it would be horrible if we'd see a too fast paced show containing ridiculous cliffhangers like we see them on the major networks. Because this way you can entirely fall in love with the show, the characters and every tiny detail of the story and the best part of it, it is unbelievably addictive and makes you starve for more week after week! 10/10 Kudos to Mr. Gilligan, kudos to Mr. Cranston and kudos to everyone else who's making a contribution to this show!"
tt0417299,"I don't know when, but for me, Netflix started streaming Avatar and I was like my childhood, It calls to me. As I mentioned I'm sitting here alone in my apartment in quarantine rewatching my favorite show from when I was in middle school. 14 years later and as an adult I'm sitting here crying because of all the emotion that's portrayed in every episode. It's just so real. It might be the massive amounts of alcohol that I'm consuming on my own but I swear, this show is so heartfelt and raw. Practically every episode tackles loss, friendship, bravery and humility all tied in with some friendly humor. The show holds up so well. 10/10 would recommend even without the wine."
tt0417299,"This is show is one of the best shows ever created. There are many great lessons in this show that all people (adults and kids) should learn. The show delves into many branches of philosophy, including moral philosophy, that teaches people how to think critically and to always help and understand others. The show has a fantastic plot filled with great comedy and character development. The show has great action scenes as well! I highly recommend this show to everyone!"
tt0417299,"OK, so I was 12 when this show came out and needless to say, I was completely enamored by it. For a TV station like Nickelodeon, best known for its wacky shows like SpongeBob, Rocko's Modern Life and their sitcoms like Drake and Josh, to suddenly come out with this anime-inspired animated series with deep philosophical themes as well as tackling genocide and war, this was a massive step forward.Of course, this isn't the first form of media that has incorporated the power of the elements, but their method of how they do it here is remarkable. For every element to be adopted into its own nation, reflecting the psyches and philosophies attributed to the respective element is truly inspiring.All the characters are written for and performed expertly, save for maybe some of the guest characters (*cough cough* Jet). My favourite character by far is Zuko. The progression and development of this character is incredible and captures perfectly the transition from villain to antihero to hero. Aang is a good character too, but he's a bit of a goody-two-shoes half the time. Katara and Sokka are equally appealing characters, as well as Toph.The brilliance of this show is that it is perfectly paced. Sure, you get the occasional filler episode, but every episode (leaving out The Great Divide) has a purpose and adds more layers to this intriguing story and the world it is set in.Again, for a children's show to incorporate seriously heavy topics and still have a silly sense of humour is just impressive. I get annoyed every time someone stereotypes this series as just a 'kids show', brushing it off. This show can be watched by someone of any age, and that is one of the reasons I admire it so much. It's not pandering at all and tackles the heavy subject matter in a mature way.Sadly, after The Legend of Korra, Nickelodeon never seemed to follow in the footsteps of Avatar which I found upsetting. Kids need more shows like this, if I'm being honest."
tt0417299,"I'm not big on cartoons or the like but my husband had been asking me for years to watch the avatar. Well it came to Netflix so I said ok begrudgingly, thinking it was more so a show for him to enjoy his nostalgia and I definitely didn't think it would be enjoyable to see as an adult, assuming it was a kids show.I was very wrong! I loved the show, it's def one of my favorites. So wish there was more! It is humorous and touching, generally it put me in a good mood afterwards. I'll def rewatch it.The characters are all interesting and have great development. Scenes are beautiful. It's just a great show. Give it a watch!!"
tt0417299,"Even though Avatar is of American origin, it has a lot of Japanese anime influence, particularly visually, but keeps the best of both animation cultures with it's American sense of playfulness and more realized characterization. The creators of Avatar have really crafted an artistic piece of fun and creative storytelling that is a rare gem for American TV. Avatar has strength in all the major areas of film and story, starting at ground level with an exceptionally believable world setting where war is taking place among the different nations. The main characters who find themselves caught in this struggle are three teens named Katara, Sokka, and Aang (the Avatar) who have set forth to bring harmony to the world through their influence and through the powers of the still developing Avatar. There is lot of humor and fun in this show, and you can't help but to really love these characters and their pets. But this is just the beginning of the glue that keeps you coming back. Great plots and stunning visuals are just as much of importance to the overall success of the show. The story lines are top notch, being both episodic in nature and chronologically integral from one show to the next. Each episode usually introduces a new and genuinely interesting opposition and/or characters to be overcome by the end of the show, and visually there is plenty of awe inspiring backgrounds and quality animation. With just enough well paced action, some sincere points of moral conviction (can you believe it), and witty humor makes the show a winning combination. This is entertainment for all ages, and definitely a must see."
tt0417299,"This review will be very long. I adore this show with every fibre of my being, and view it to be a piece of animated perfection. I implore people to avoid the disgusting live-action adaptation by director M. Night Shyamalan, as it is a disrespectful sham that mocks everything that the show stood for and mastered.So as for the show itself, where to begin? Well let's start with the story overall. Avatar tells a complete a perfectly paced epic plot over the course of 61 22 minute episodes. The show contains several unique and beautifully detailed characters among its main cast, all of whom are given consistent and engaging development throughout. From family related guilt and angst, identity dilemmas and the characters constant, overarching and looming quest, the characters are pressed with many trials which actually truly change them over the course of their magnificent journey. Aside from the primary cast, many intriguing and varied side characters appear throughout the adventure. They offer comedic levity, new forms of drama and help to add to the deep mythological and philosophical backbone of the show. All characters are exquisitely written and voice acted, with not a badly portrayed among them. Next I will cover the show's borderline legendary animation. It is a sight to behold indeed. I believe I am justified in believing that such stellar production values will never again be pared with this level of artistic imagination again, at least not in my lifetime. The scope, creativity and energy of the shows animation is second to no other show, and it's balance of colour is never anything less than sublime. Aside from sweeping and moving visuals, Avatar also offers fast paced and unbelievably well choreographed action scenes (once again, second to none) and well timed slapstick comedy. Not only is the animation stunning, it is also staggeringly versatile. The show's epic mythos is also very strong, and demands to be deepened and added to (thankfully Korra is doing just that). It takes inspiration from Buddhist, Inuit, Western, Japanese and Korean cultures to deliver it's unique world, as well as many original and creative elements in conjunction with the more recognisable real world concepts. The show manages to weave philosophy and deep moral concepts within its world and characters, creating one of the most fleshed out fantasy worlds of the last several decades. In conclusion, what can I even say? I love Avatar: TLA more every time I experience it, and it is one of very few shows (or even films) which can provoke a primal emotional response from me each time I see it, without fail. It sends shivers down my spine, and puts a tear to my eye, leaving me totally satisfied and fulfilled each time. My favourite television show, of all time."
tt0417299,"I love it, it's amazing. It did have a few weaker episodes, but overall I can easily say this is one of the best anime I've ever seen. Most memorable too. The protagonists were very relatable and easy to root for. Although the show tried to convince us that ""the Avatar team members"" were just kids, they all looked and acted at least a few years older, especially Aang (he really doesn't sell a 12-year-old kid, especially in season 2 and 3). But that's a good thing. I liked it better for it. Prince Zuko is another great example. He was supposed to be around 16, but seemed more like 18, if not even 19. Again, I preferred it this way.Characters' archers were done splendidly. Especially Zuko's. His journey was by far the most transforming and I liked how he struggled to choose between good and evil. Aang's crush on Katara was cute at first, and I thought nothing of it, but then it has developed into something more, even if it did take a long time for it. Their love was definitely something to root for.And last but not least, Sokka and Toph. Both were absolutely amazing. One a warrior with a fun side, always saying something funny, but also really looking out for his sister and other friends, and the other a blind girl with unimaginable power. Even animal companions had their own characters. Loved it. And the finale! It was amazing. One of the best ones in the history of TV shows. ""Avatar"" really built up to it. Just go see it. I couldn't recommend more.PS: If you haven't watched yet ""The Legend of Korra"", which is supposed to be Avatar's sequel, please don't. It destroys everything ""The Last Airbender"" holds dear. You'll just end up depressed. instead, pretend it doesn't exist. Trust me, it's better this way."
tt0417299,"Avatar The Last Airbender shouldn't be underestimated. For a while I didn't even look twice at it due to it being on Nickelodeon and me being past the age of watching anything on Nick aside from the classic Nicktoons or Nick shows from the 1990s. But word got around that it was really fantastic, a sort of Kung fu style show where a master goes from place to place having adventures. Turns out the people I heard the word from weren't kidding: the saga of Aang, the last airbender and Avatar, who masters the four elements (air, earth, water, fire) and has to save the world by stopping the power-hungry fire lord, Ozai, is as epic as anything I've ever seen. It's an achievement of storytelling that creeps up on you, and while the first season isn't perfect the second season delivers episode after episode that enriches the characters and makes us care about them as we would in, for obvious example, Star Wars.In fact, the only minor complaint I would have against the second season (not sure yet about the third) is that it borrows quite heavily from the Empire Stikes Back (i.e. the 'one-who-will-save-us-all' mythology from Joseph Campbell is off training with an old master, feels his friend(s) in pain and danger in the future, rushes off before finishing training, bad things ensue, etc). But really, all of the characters get developed quite well, and if anything the development of the character Prince Zuko, a scarred son of Ozai who has been banished until he can bring back the Avatar along with his banished uncle Iroh, is astonishing in its complexity. We don't care about this character at first, in the first season he comes off like a whiner with Iroh as the wonderful comic relief (think Pokemon if the brother and sister weren't so annoying). But by season two a whole other dimension comes into play: who are you, and what are you doing with yourself? The trek with the three main characters, and the extra characters like Toph (a little blind girl who is one of those great bad-asses you have to see to believe), is one that is sophisticated enough to bring in adults, and for kids it's often just rollicking fun when it isn't deep or dark. The villains are convincing and scary, the humor hits when it needs to (and sometimes it can be just downright trippy and hilarious, like the second episode of season two, the Cave of Two Lovers), and the animation is often breathtaking. As they say on the internet now: it's made of Win!"
tt0417299,"I grew up with this show and I can't imagine my life without it. It truly is not only the best cartoon series, but also one of the best series out there. With an incredible story, beautiful animation, amazing characters, great villains and awesome action sequences, it's simply flawless in every way possible.Season 1 starts off slowly but only because of the terrific character introductions and world building, introducing the lovable team of protagonists, Aang, Katara and Sokka, being chased by the angsty Prince Zuko, accompanied by his adorable and wise uncle.Season 2 is probably the best of the three, and introduces an awesome new character, Toph, and a perfect new villain, Azula. The animation also improves and is packed with action, emotion and epicness.The Final Season is also magnificent and the characters are at their best at this point, and so is the animation quality.Overall this show is a must! I've shown it to several kids and adults alike and they always end up getting hooked."
tt0417299,"Hi there.It is September 2016, more than a decade this this series was done, and I will be your reviewer this evening.Our menu is simple -- we are only offering just one review and that review only comes with the very rare ""perfect score"" of 10. Sorry, no substitutions.I am a prolific reviewer here (over 1350 reviews) which is a polite way of saying I watch too much TV and have too much time on my hands.When I first watched this series I made the same ""mistake"" most reviewers do when reviewing anything for the first time. As good as it was, I ""assumed"" that over time something better would appear. But that never happened.So after 10 years I have given up. I just rewatched the whole series top to bottom and currently have a nice endorphin buzz going because this astonishing series just gets better as you go, and the final episode just plants a big smile on your face.Perfect writing, direction, story, dialog, animation, characters. And all with a chewy moral center.(And some really deep metaphysical concepts -- like the island where everything is connected. That is a reference to one of the oldest religions in the world.)I know what you are thinking. I tried to get into Korra but all I kept seeing there were the many errors the producers made in trying to improve on something which simply cannot be improved on.It is official. I am calling it.The best overall series in the history of TV.And it just gets better with age.((Designated ""IMDb Top Reviewer."" Please check out my list ""167+ Nearly-Perfect Movies (with the occasional Anime or TV miniseries) you can/should see again and again (1932 to the present))"
tt0417299,"This is a anime style cartoon that kids and adults will enjoy watching. It really is one of the best cartoon show I seen in a while, there is little to almost no flaw to this show. I really wished it was longer though, instead of just 3 seasons. It really is a memorable adventure, which has many elements that will keep your attention from beginning to end. Plus just about every characters in this show is memorable and not just the main characters either, and for a bunch of cartoon characters I actually cared about what happens to them. One of the best animated series I seen, and I highly recommend anyone that enjoys a good story in a cartoon to watch this amazing show.9.3/10"
tt0417299,I thought that Avatar when it first came out was gonna be another Nick Show flop. When the first episode came out I watched it for about 10 mins. and I thought wow and couldn't stop watching. The show I think keeps you involved. Nick has picked some bad shows but not this one. The plot is very well designed and characters are thought out and are dynamic. I think thats what makes a show good. Also the fact that when a show ends then next time then it carrys on what happened in the next episode rather than acting like it never happened. The show captures a sense of reality and makes the audience more into it. The writers write some pretty decent material. Classic comedy and new moral comedy with good values. All in all I give the show a perfect score of 10/10 stars with both thumbs way up.
tt0417299,"I've been watching this with my 5-year-old and find it's watchable by both adults and kids. The writing and dialog aren't wooden or simplistic. Although it's not at the depth of an Aaron Sorkin show, there is intrigue and nuance in the conflicts between Aang and his adversaries as well as among the adversaries themselves.It's this kind of writing that can absorb and involve a first-grader yet not drive his parents up a wall that makes this more interesting to watch than say a ""Fairly Odd Parents"" or Disney's ""Aaron Stone"". These are writers/creators who trust their audience to ""get it"" and who try to keep things accessible without talking down to the audience. That takes both talent and skill."
tt0417299,"It's a well-written children's show. And if I were eight, I'd probably have rated it considerably higher. Or if it were being recommended to me by 8 year olds, or FOR 8 year olds. What's baffling is the number of adults recommending this to other adults, as if it weren't a children's show.I gave it an honest effort. I got most of the way through the first season, very nearly to the end, because multiple people had told me it gets SO GOOD. But really, it's a children's show. It may get good for a children's show, but as an adult it has virtually no appeal. The protagonists are annoying children, who do the same annoying crap every episode. The antagonist is an annoying child, who does the same annoying crap every episode. Mako is an absolute delight as the uncle, but that's like saying the ocean was wet. Mako is ALWAYS a win. He is a goddamned national treasure. Mako aside though (and I am starting to feel like a broken record), it is a children's show. There is absolutely nothing in this for adults, unless it is the nostalgia for young adults who watched this and fell in love with it WHEN THEY WERE CHILDREN.So if you watched this as a child and loved it, apparently it really holds up and you'll probably love it again. If you're a child, for god's sake stop reading this review and go watch it. I'm sure it's fantastic. However, if you're an adult being told by other adults that this is SO GOOD, do yourself a favor and ignore them. It's a children's show, there's nothing in it you'll enjoy."
tt0417299,"Where to begin with this series, despite being a series made for children, this is one of those rare shows that could be enjoyed by all ages. The journey that Aang and his team experience is some of the best character development I have seen with a particular praise for the redemption arc of a certain character which is the BEST redemption arc on television. The series tackles a lot of adult con-tent with humorous segments sprinkled in which helps balances the series out with a fantastic world not unlike anything else on television. There is a reason as to why this show has has persisted in the publics' memory and you have to see this to truly experience the legend of the last Airbender."
tt0417299,"The art and research put into this story matches the quality of the plot and character development. This show is what Nickelodeon needs to give it some respect. Not since Samauri Jack has an American show been able to pull off an anime style that works. It's good to know that children that watch this show may actually learn what it takes to have a good story. The research put into the story is amazing. The bending styles all coincide with different styles of fighting and can be seen in every episode. The show itself is also planned out, as minor questions formed in one episode may not be answered for another 10 some episodes later, so it's not just another Nick ""story"" show like Danny Phantom, all episodes are connected and well planned out. I wouldn't doubt that the next 3 seasons are already written. The character development and writing can match even some of the best television writers out there, it may even be able to stand toe-to-toe with the works of Joss Whedon.I give the show an easy 10/10, especially if you watch all the shows in order."
tt0417299,"The series that I watched once and thought it was the greatest thing since sliced Pao (Indian bread). Loved it and Recommended it to all my pals and not one person has failed to fall in love with this epic. I ranted and raved about it wherever I went.Then, life took over and I didn't have the time to think about or revisit the original Avatar : The Last Airbender.Until last week, I tuned in again. I finished the episodes by the fistful, completing 3 complete seasons in 3 days.I never thought I would miss my friends so much because by the end of this series thats what the characters will be to you. I cannot express the sadness that creeped in over the last episode when I knew it was all going to come to an end. I would no longer get to see the wonderful lives of all characters I had grown to adore & take into confidence.Watching & experiencing this series has been one the most affirming moments of my life.I beg you not to go without experiencing the brilliant epic that is Avatar : The Last Airbender."
tt0417299,"Utterly fantastic show. Here are the things i love the most (trust me there are even more)
Character development!!! Zuko is one of my favorite characters of all time. His redemption arc is awesome.Character moments. For example: Iroh forgiving Zuko. Need i say more?Visuals.Humor. Drink cactus juice!it's technically a kids show, but it's really for anyone.Compelling villians. I think azula is even scarier than the Firelord himself hahahaThe score!Satisfying Ending.Ok i think you get the idea.... Basically everything is great."
tt0417299,"Avatar: The Last Airbender is a very mature show that can be enjoyed at any age. This show has some of the greatest characters of all time and all of them go through realistic character arcs that natural. Gorgeous animation and amazing music give the show a cinematic feel. Despite an incredible first season, each season improves its quality greatly and doesn't cease to surprise and amaze me. Avatar: The Last Airbender is a perfect animated show."
tt0417299,"I just re-watched this series that was my childhood and feel the need to express some feelings. This is the greatest thing ever created, period. All these other reviews can only barely say how i feel about this show. If there is one thing you must do before you die, this is it. There is literally nothing else you could watch, see, hear, do etc. that could top this experience. Have a nice day.
i mean me to thanks"
tt0417299,"It is amazing. Truly amazing.No matter what episode you start on, you get instantly hooked and wanting more. I've probably watched this show 10 times because there is truly nothing else like it. If there is, I have yet to find it. It may sound silly but this show holds a special place in my heart because that is how much I adore it."
tt0417299,"Recently, I replied to a thread on the Rocko's Modern Life boards, and I was absolutely shocked to learn that there were those who considered this as Nick's worst. Sorry, I disagree completely. Avatar:The Last Airbender in my opinion doesn't deserve to be included down there with ChalkZone and Rocket Power, if anything this is one of Nick's best shows along with Rocko's Modern Life, Ren and Stimpy and Angry Beavers.The concept may appear simple and basic on paper, but as the show progresses the storytelling is grander, more epic and perhaps even more powerful. The animation is excellent, the music is great, the writing is consistently strong and the stories are outstanding in my opinion. And the characters, heroes and villains, have depth to them and are very likable. Avatar:The Last Airbender also benefits from superb voice work.In conclusion, this is a brilliant show and somewhat underestimated. 10/10 Bethany Cox"
tt0417299,"I never thought I'd say this, but this is one of the best things ever on TV. It is so mature, yet so childish; the perfect balance suitable for anyone. I am 16y old, and I find this show fascinating. There is so much wisdom in it, yet collided with humor and plain stupidity that you just can't say 'No' to this show. I am just glad they ended it the way they did, without bumping out the money of him, like people did to many shows. It started so naively, and ended so gloriously. What really made this show are characters; each and every one of them - from the king of the Earth Kingdom, to the very Avatar. There's a mix of 'sweet love' of childhood, 'sweet pain' of it, yet there are losses, honesty, discovery of the depths of the souls and so much more.I watched whole three seasons in three days, and I was swallowing all that I could get. Of course, I will watch show again, slowly, to consume all that it can offer. But from what I've seen, I know that this show is something that everyone should watch. It offers so much fun for the younger ones, so much guidance and wisdom for the teens of my age, and yet so much of everything for the elder ones. It is no wonder this show has great rating on IMDb, but I think it deserves even more, just because it IS the BEST on the world.If you didn't watch it, go buy it, WATCH IT NOW, you won't regret ONE SECOND of the time you watched it. 100 out of 10; even more."
tt0417299,"I remember watching this show when I was a kid, and I used to midly enjoy it (meaning if it was on, I'd watch it but if it wasn't, I wouldn't be upset about it). I recently decided to re-watch it cause I thought it would be nostalgic and bring back memories for me. I was disappointed when I watched almost the first two seasons, and realised how bad the show actually was. The animation style is good, and the story is also pretty good, but for some reason, watching it felt like a chore and even though I tried to force myself to watch it, I couldn't because of how boring it was.No hate to ATLA fans because I know how hyped up people get about the show, but it just wasn't it for me."
tt9471404,"I'm honestly really impressed by what the makers of this show have accomplished. It's such a unique take that they've given to the story, this sort of ""street-level view"" of those people that encountered Jesus. Reading these stories in the Bible again and again makes it easy to become detached from the fact that these were real people living real lives dealing with real struggles, going to work, hanging with friends, making jokes, eating lunch, and stepping in animal poop 😂 but they've brought it all to life in an engaging and relatable way where the tight budget seldom shows.I love that this show doesn't feel preachy, like most Christian media. The way the camera kind of bobs and sways as it follows the action lends an almost documentarian vibe that makes me feel like I'm simply witnessing a story unfold. No agenda. No sermon. Just good old fashioned storytelling. Of course, we know that there is a very profound message to it all, but the filmmakers are smart enough to let the audience figure it out for themselves without thumping them over the head with ""Christian talk.""The actor portraying Jesus does so with an unflinching kindness and empathy that makes him instantly trustworthy and lovable in every. single. scene. So props to him for his amazing work and props to the casting team for finding him!This is a great show that, even if not suited to everyone's tastes, is bound to challenge our mental perception of these people and their stories. It makes these characters feel real, brings Jesus to life in a new way, and has some fun with artistic license while still honoring God's Word.Christian filmmakers take note: THIS is how you do it!"
tt9471404,"Love how human the Chosen are! Totally relatable in today's world and they could have been any one of us. Thank you for this wonderful peek into history.
A devoted fan forever! #bingeJesus"
tt9471404,"Following the progress of this idea from dream to reality, I was excited to have access to the first four episodes. This series is unlike any Biblical portrayal of the life of Christ to date - the characters are fresh and real- check out Abigail!! And a Jesus who winks! And doesn't glow or act ethereal! These first four episodes bring the Gospels to life in a way that immerses us into a culture and recounting that feels authentic. Kudos to everyone involved- I can't wait for more."
tt9471404,"Christian movies and shows aren't typically known for quality, good character development, or well-written, compelling stories. There are certainly some exceptions (e.g., The Passion of the Christ, I Can Only Imagine, Ben-Hur, I'm Not Ashamed, Faith Like Potatoes, The Case for Christ, and Narnia).To cut straight to the point: The Chosen is far and away the best on-screen depiction of the life of Christ-either mini-series or movie. The writing and character development are exceptional. It's as captivating as The Passion, yet in so many ways more human and relatable. My family and I keep re-watching them just to get one more glimpse of the Son of Man. The miracles are deeply moving and will bring you to tears.And now... the biggest problem is we'll have to wait for Season 2. The wait is going to hurt more than waiting for Stranger Things Season 3."
tt9471404,"Well-written, well-cast, well-acted. So so happy this show exists."
tt9471404,"My wife wanted me to watch The Chosen with her, and I avoided it for weeks, because I expected yet another well-intentioned but 'cheesy' Christian production. Then I finally gave in. I COULD NOT HAVE BEEN MORE WRONG. This production is amazing! The quality of the scripts, acting, and sets are all on a par with the production values of a well-regarded Hollywood 'short season' series. And the depiction of the historical culture and the conjectural backstories for key figures around Jesus are BETTER than anything I have seen elsewhere. If you are at all curious about a fresh take on the life of Jesus that still maintains rigorous effort to remain true to the New Testament record, I would HIGHLY recommend this series!"
tt9471404,"I've viewed the Christmas/Shepherd pilot and the first four episodes of season one. The extensive research into the life and times of Christ results in a high level of authenticity. Accuracy was a prevailing priority. The characters 'personalities are slowly peeled in layers through the episodes. There's stellar portrayals of some, especially when placed in the appropriate environs, and will leave a residue long after the video stops, . You will want to see more. There is a reason this series is the highest crowd funded video project."
tt9471404,You won't be able to stop watching. It is THAT good.
